Model,DPO4034
Firmware Version,2.68

Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Point Format,Y,,Point Format,Y,,Point Format,Y
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Horizontal Scale,2e-06,,Horizontal Scale,4e-06,,Horizontal Scale,4e-06
Horizontal Delay,-3.2e-07,,Horizontal Delay,0,,Horizontal Delay,0
Sample Interval,2e-09,,Sample Interval,4e-09,,Sample Interval,4e-09
Record Length,10000,,Record Length,10000,,Record Length,10000
Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%,,Gating,0.0% to 100.0%
Probe Attenuation,1,,Probe Attenuation,1,,Probe Attenuation,1
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
Vertical Offset,0,,Vertical Offset,0,,Vertical Offset,0
Vertical Scale,0.1,,Vertical Scale,0.1,,Vertical Scale,0.1
Vertical Position,-0.8,,Vertical Position,0,,Vertical Position,0
,,,,,,,
,,,,,,,
,,,,,,,
Label,,,Label,,,Label,
TIME,CH1,,TIME,REF2,,TIME,REF4
-4.7920e-06,0.188,,-8.9440e-06,nan,,-8.9440e-06,nan
-4.7900e-06,0.196,,-8.9400e-06,nan,,-8.9400e-06,nan
-4.7880e-06,0.192,,-8.9360e-06,nan,,-8.9360e-06,nan
-4.7860e-06,0.192,,-8.9320e-06,nan,,-8.9320e-06,nan
-4.7840e-06,0.184,,-8.9280e-06,nan,,-8.9280e-06,nan
-4.7820e-06,0.196,,-8.9240e-06,nan,,-8.9240e-06,nan
-4.7800e-06,0.176,,-8.9200e-06,nan,,-8.9200e-06,nan
-4.7780e-06,0.188,,-8.9160e-06,nan,,-8.9160e-06,nan
-4.7760e-06,0.18,,-8.9120e-06,nan,,-8.9120e-06,nan
-4.7740e-06,0.188,,-8.9080e-06,nan,,-8.9080e-06,nan
-4.7720e-06,0.188,,-8.9040e-06,nan,,-8.9040e-06,nan
-4.7700e-06,0.196,,-8.9000e-06,nan,,-8.9000e-06,nan
-4.7680e-06,0.184,,-8.8960e-06,nan,,-8.8960e-06,nan
-4.7660e-06,0.196,,-8.8920e-06,nan,,-8.8920e-06,nan
-4.7640e-06,0.184,,-8.8880e-06,nan,,-8.8880e-06,nan
-4.7620e-06,0.192,,-8.8840e-06,nan,,-8.8840e-06,nan
-4.7600e-06,0.188,,-8.8800e-06,nan,,-8.8800e-06,nan
-4.7580e-06,0.184,,-8.8760e-06,nan,,-8.8760e-06,nan
-4.7560e-06,0.2,,-8.8720e-06,nan,,-8.8720e-06,nan
-4.7540e-06,0.196,,-8.8680e-06,nan,,-8.8680e-06,nan
-4.7520e-06,0.156,,-8.8640e-06,nan,,-8.8640e-06,nan
-4.7500e-06,0.04,,-8.8600e-06,nan,,-8.8600e-06,nan
-4.7480e-06,-0.116,,-8.8560e-06,nan,,-8.8560e-06,nan
-4.7460e-06,-0.252,,-8.8520e-06,nan,,-8.8520e-06,nan
-4.7440e-06,-0.312,,-8.8480e-06,nan,,-8.8480e-06,nan
-4.7420e-06,-0.304,,-8.8440e-06,nan,,-8.8440e-06,nan
-4.7400e-06,-0.212,,-8.8400e-06,nan,,-8.8400e-06,nan
-4.7380e-06,-0.152,,-8.8360e-06,nan,,-8.8360e-06,nan
-4.7360e-06,-0.136,,-8.8320e-06,nan,,-8.8320e-06,nan
-4.7340e-06,-0.152,,-8.8280e-06,nan,,-8.8280e-06,nan
-4.7320e-06,-0.176,,-8.8240e-06,nan,,-8.8240e-06,nan
-4.7300e-06,-0.192,,-8.8200e-06,nan,,-8.8200e-06,nan
-4.7280e-06,-0.184,,-8.8160e-06,nan,,-8.8160e-06,nan
-4.7260e-06,-0.168,,-8.8120e-06,nan,,-8.8120e-06,nan
-4.7240e-06,-0.168,,-8.8080e-06,nan,,-8.8080e-06,nan
-4.7220e-06,-0.172,,-8.8040e-06,nan,,-8.8040e-06,nan
-4.7200e-06,-0.176,,-8.8000e-06,nan,,-8.8000e-06,nan
-4.7180e-06,-0.18,,-8.7960e-06,nan,,-8.7960e-06,nan
-4.7160e-06,-0.176,,-8.7920e-06,nan,,-8.7920e-06,nan
-4.7140e-06,-0.18,,-8.7880e-06,nan,,-8.7880e-06,nan
-4.7120e-06,-0.168,,-8.7840e-06,nan,,-8.7840e-06,nan
-4.7100e-06,-0.188,,-8.7800e-06,nan,,-8.7800e-06,nan
-4.7080e-06,-0.18,,-8.7760e-06,nan,,-8.7760e-06,nan
-4.7060e-06,-0.184,,-8.7720e-06,nan,,-8.7720e-06,nan
-4.7040e-06,-0.188,,-8.7680e-06,nan,,-8.7680e-06,nan
-4.7020e-06,-0.18,,-8.7640e-06,nan,,-8.7640e-06,nan
-4.7000e-06,-0.18,,-8.7600e-06,nan,,-8.7600e-06,nan
-4.6980e-06,-0.18,,-8.7560e-06,nan,,-8.7560e-06,nan
-4.6960e-06,-0.184,,-8.7520e-06,nan,,-8.7520e-06,nan
-4.6940e-06,-0.188,,-8.7480e-06,nan,,-8.7480e-06,nan
-4.6920e-06,-0.176,,-8.7440e-06,nan,,-8.7440e-06,nan
-4.6900e-06,-0.184,,-8.7400e-06,nan,,-8.7400e-06,nan
-4.6880e-06,-0.18,,-8.7360e-06,nan,,-8.7360e-06,nan
-4.6860e-06,-0.168,,-8.7320e-06,nan,,-8.7320e-06,nan
-4.6840e-06,-0.188,,-8.7280e-06,nan,,-8.7280e-06,nan
-4.6820e-06,-0.18,,-8.7240e-06,nan,,-8.7240e-06,nan
-4.6800e-06,-0.172,,-8.7200e-06,nan,,-8.7200e-06,nan
-4.6780e-06,-0.176,,-8.7160e-06,nan,,-8.7160e-06,nan
-4.6760e-06,-0.184,,-8.7120e-06,nan,,-8.7120e-06,nan
-4.6740e-06,-0.188,,-8.7080e-06,nan,,-8.7080e-06,nan
-4.6720e-06,-0.176,,-8.7040e-06,nan,,-8.7040e-06,nan
-4.6700e-06,-0.188,,-8.7000e-06,nan,,-8.7000e-06,nan
-4.6680e-06,-0.18,,-8.6960e-06,nan,,-8.6960e-06,nan
-4.6660e-06,-0.18,,-8.6920e-06,nan,,-8.6920e-06,nan
-4.6640e-06,-0.18,,-8.6880e-06,nan,,-8.6880e-06,nan
-4.6620e-06,-0.188,,-8.6840e-06,nan,,-8.6840e-06,nan
-4.6600e-06,-0.184,,-8.6800e-06,nan,,-8.6800e-06,nan
-4.6580e-06,-0.18,,-8.6760e-06,nan,,-8.6760e-06,nan
-4.6560e-06,-0.18,,-8.6720e-06,nan,,-8.6720e-06,nan
-4.6540e-06,-0.172,,-8.6680e-06,nan,,-8.6680e-06,nan
-4.6520e-06,-0.188,,-8.6640e-06,nan,,-8.6640e-06,nan
-4.6500e-06,-0.18,,-8.6600e-06,nan,,-8.6600e-06,nan
-4.6480e-06,-0.18,,-8.6560e-06,nan,,-8.6560e-06,nan
-4.6460e-06,-0.176,,-8.6520e-06,nan,,-8.6520e-06,nan
-4.6440e-06,-0.172,,-8.6480e-06,nan,,-8.6480e-06,nan
-4.6420e-06,-0.184,,-8.6440e-06,nan,,-8.6440e-06,nan
-4.6400e-06,-0.172,,-8.6400e-06,nan,,-8.6400e-06,nan
-4.6380e-06,-0.176,,-8.6360e-06,nan,,-8.6360e-06,nan
-4.6360e-06,-0.18,,-8.6320e-06,nan,,-8.6320e-06,nan
-4.6340e-06,-0.18,,-8.6280e-06,nan,,-8.6280e-06,nan
-4.6320e-06,-0.18,,-8.6240e-06,nan,,-8.6240e-06,nan
-4.6300e-06,-0.18,,-8.6200e-06,nan,,-8.6200e-06,nan
-4.6280e-06,-0.176,,-8.6160e-06,nan,,-8.6160e-06,nan
-4.6260e-06,-0.18,,-8.6120e-06,nan,,-8.6120e-06,nan
-4.6240e-06,-0.184,,-8.6080e-06,nan,,-8.6080e-06,nan
-4.6220e-06,-0.168,,-8.6040e-06,nan,,-8.6040e-06,nan
-4.6200e-06,-0.188,,-8.6000e-06,nan,,-8.6000e-06,nan
-4.6180e-06,-0.18,,-8.5960e-06,nan,,-8.5960e-06,nan
-4.6160e-06,-0.18,,-8.5920e-06,nan,,-8.5920e-06,nan
-4.6140e-06,-0.168,,-8.5880e-06,nan,,-8.5880e-06,nan
-4.6120e-06,-0.18,,-8.5840e-06,nan,,-8.5840e-06,nan
-4.6100e-06,-0.172,,-8.5800e-06,nan,,-8.5800e-06,nan
-4.6080e-06,-0.18,,-8.5760e-06,nan,,-8.5760e-06,nan
-4.6060e-06,-0.184,,-8.5720e-06,nan,,-8.5720e-06,nan
-4.6040e-06,-0.176,,-8.5680e-06,nan,,-8.5680e-06,nan
-4.6020e-06,-0.176,,-8.5640e-06,nan,,-8.5640e-06,nan
-4.6000e-06,-0.176,,-8.5600e-06,nan,,-8.5600e-06,nan
-4.5980e-06,-0.18,,-8.5560e-06,nan,,-8.5560e-06,nan
-4.5960e-06,-0.188,,-8.5520e-06,nan,,-8.5520e-06,nan
-4.5940e-06,-0.18,,-8.5480e-06,nan,,-8.5480e-06,nan
-4.5920e-06,-0.176,,-8.5440e-06,nan,,-8.5440e-06,nan
-4.5900e-06,-0.18,,-8.5400e-06,nan,,-8.5400e-06,nan
-4.5880e-06,-0.184,,-8.5360e-06,nan,,-8.5360e-06,nan
-4.5860e-06,-0.184,,-8.5320e-06,nan,,-8.5320e-06,nan
-4.5840e-06,-0.176,,-8.5280e-06,nan,,-8.5280e-06,nan
-4.5820e-06,-0.192,,-8.5240e-06,nan,,-8.5240e-06,nan
-4.5800e-06,-0.18,,-8.5200e-06,nan,,-8.5200e-06,nan
-4.5780e-06,-0.18,,-8.5160e-06,nan,,-8.5160e-06,nan
-4.5760e-06,-0.172,,-8.5120e-06,nan,,-8.5120e-06,nan
-4.5740e-06,-0.172,,-8.5080e-06,nan,,-8.5080e-06,nan
-4.5720e-06,-0.184,,-8.5040e-06,nan,,-8.5040e-06,nan
-4.5700e-06,-0.172,,-8.5000e-06,nan,,-8.5000e-06,nan
-4.5680e-06,-0.176,,-8.4960e-06,nan,,-8.4960e-06,nan
-4.5660e-06,-0.192,,-8.4920e-06,nan,,-8.4920e-06,nan
-4.5640e-06,-0.18,,-8.4880e-06,nan,,-8.4880e-06,nan
-4.5620e-06,-0.184,,-8.4840e-06,nan,,-8.4840e-06,nan
-4.5600e-06,-0.176,,-8.4800e-06,nan,,-8.4800e-06,nan
-4.5580e-06,-0.18,,-8.4760e-06,nan,,-8.4760e-06,nan
-4.5560e-06,-0.172,,-8.4720e-06,nan,,-8.4720e-06,nan
-4.5540e-06,-0.176,,-8.4680e-06,nan,,-8.4680e-06,nan
-4.5520e-06,-0.18,,-8.4640e-06,nan,,-8.4640e-06,nan
-4.5500e-06,-0.18,,-8.4600e-06,nan,,-8.4600e-06,nan
-4.5480e-06,-0.18,,-8.4560e-06,nan,,-8.4560e-06,nan
-4.5460e-06,-0.176,,-8.4520e-06,nan,,-8.4520e-06,nan
-4.5440e-06,-0.18,,-8.4480e-06,nan,,-8.4480e-06,nan
-4.5420e-06,-0.18,,-8.4440e-06,nan,,-8.4440e-06,nan
-4.5400e-06,-0.18,,-8.4400e-06,nan,,-8.4400e-06,nan
-4.5380e-06,-0.18,,-8.4360e-06,nan,,-8.4360e-06,nan
-4.5360e-06,-0.18,,-8.4320e-06,nan,,-8.4320e-06,nan
-4.5340e-06,-0.184,,-8.4280e-06,nan,,-8.4280e-06,nan
-4.5320e-06,-0.176,,-8.4240e-06,nan,,-8.4240e-06,nan
-4.5300e-06,-0.176,,-8.4200e-06,nan,,-8.4200e-06,nan
-4.5280e-06,-0.176,,-8.4160e-06,nan,,-8.4160e-06,nan
-4.5260e-06,-0.188,,-8.4120e-06,nan,,-8.4120e-06,nan
-4.5240e-06,-0.184,,-8.4080e-06,nan,,-8.4080e-06,nan
-4.5220e-06,-0.176,,-8.4040e-06,nan,,-8.4040e-06,nan
-4.5200e-06,-0.176,,-8.4000e-06,nan,,-8.4000e-06,nan
-4.5180e-06,-0.176,,-8.3960e-06,nan,,-8.3960e-06,nan
-4.5160e-06,-0.18,,-8.3920e-06,nan,,-8.3920e-06,nan
-4.5140e-06,-0.172,,-8.3880e-06,nan,,-8.3880e-06,nan
-4.5120e-06,-0.18,,-8.3840e-06,nan,,-8.3840e-06,nan
-4.5100e-06,-0.184,,-8.3800e-06,nan,,-8.3800e-06,nan
-4.5080e-06,-0.172,,-8.3760e-06,nan,,-8.3760e-06,nan
-4.5060e-06,-0.172,,-8.3720e-06,nan,,-8.3720e-06,nan
-4.5040e-06,-0.18,,-8.3680e-06,nan,,-8.3680e-06,nan
-4.5020e-06,-0.188,,-8.3640e-06,nan,,-8.3640e-06,nan
-4.5000e-06,-0.168,,-8.3600e-06,nan,,-8.3600e-06,nan
-4.4980e-06,-0.18,,-8.3560e-06,nan,,-8.3560e-06,nan
-4.4960e-06,-0.18,,-8.3520e-06,nan,,-8.3520e-06,nan
-4.4940e-06,-0.176,,-8.3480e-06,nan,,-8.3480e-06,nan
-4.4920e-06,-0.18,,-8.3440e-06,nan,,-8.3440e-06,nan
-4.4900e-06,-0.18,,-8.3400e-06,nan,,-8.3400e-06,nan
-4.4880e-06,-0.172,,-8.3360e-06,nan,,-8.3360e-06,nan
-4.4860e-06,-0.184,,-8.3320e-06,nan,,-8.3320e-06,nan
-4.4840e-06,-0.18,,-8.3280e-06,nan,,-8.3280e-06,nan
-4.4820e-06,-0.18,,-8.3240e-06,nan,,-8.3240e-06,nan
-4.4800e-06,-0.184,,-8.3200e-06,nan,,-8.3200e-06,nan
-4.4780e-06,-0.172,,-8.3160e-06,nan,,-8.3160e-06,nan
-4.4760e-06,-0.18,,-8.3120e-06,nan,,-8.3120e-06,nan
-4.4740e-06,-0.18,,-8.3080e-06,nan,,-8.3080e-06,nan
-4.4720e-06,-0.18,,-8.3040e-06,nan,,-8.3040e-06,nan
-4.4700e-06,-0.18,,-8.3000e-06,nan,,-8.3000e-06,nan
-4.4680e-06,-0.176,,-8.2960e-06,nan,,-8.2960e-06,nan
-4.4660e-06,-0.18,,-8.2920e-06,nan,,-8.2920e-06,nan
-4.4640e-06,-0.18,,-8.2880e-06,nan,,-8.2880e-06,nan
-4.4620e-06,-0.172,,-8.2840e-06,nan,,-8.2840e-06,nan
-4.4600e-06,-0.188,,-8.2800e-06,nan,,-8.2800e-06,nan
-4.4580e-06,-0.18,,-8.2760e-06,nan,,-8.2760e-06,nan
-4.4560e-06,-0.176,,-8.2720e-06,nan,,-8.2720e-06,nan
-4.4540e-06,-0.18,,-8.2680e-06,nan,,-8.2680e-06,nan
-4.4520e-06,-0.168,,-8.2640e-06,nan,,-8.2640e-06,nan
-4.4500e-06,-0.176,,-8.2600e-06,nan,,-8.2600e-06,nan
-4.4480e-06,-0.18,,-8.2560e-06,nan,,-8.2560e-06,nan
-4.4460e-06,-0.168,,-8.2520e-06,nan,,-8.2520e-06,nan
-4.4440e-06,-0.18,,-8.2480e-06,nan,,-8.2480e-06,nan
-4.4420e-06,-0.172,,-8.2440e-06,nan,,-8.2440e-06,nan
-4.4400e-06,-0.184,,-8.2400e-06,nan,,-8.2400e-06,nan
-4.4380e-06,-0.18,,-8.2360e-06,nan,,-8.2360e-06,nan
-4.4360e-06,-0.176,,-8.2320e-06,nan,,-8.2320e-06,nan
-4.4340e-06,-0.18,,-8.2280e-06,nan,,-8.2280e-06,nan
-4.4320e-06,-0.18,,-8.2240e-06,nan,,-8.2240e-06,nan
-4.4300e-06,-0.18,,-8.2200e-06,nan,,-8.2200e-06,nan
-4.4280e-06,-0.168,,-8.2160e-06,nan,,-8.2160e-06,nan
-4.4260e-06,-0.176,,-8.2120e-06,nan,,-8.2120e-06,nan
-4.4240e-06,-0.172,,-8.2080e-06,nan,,-8.2080e-06,nan
-4.4220e-06,-0.18,,-8.2040e-06,nan,,-8.2040e-06,nan
-4.4200e-06,-0.18,,-8.2000e-06,nan,,-8.2000e-06,nan
-4.4180e-06,-0.176,,-8.1960e-06,nan,,-8.1960e-06,nan
-4.4160e-06,-0.184,,-8.1920e-06,nan,,-8.1920e-06,nan
-4.4140e-06,-0.18,,-8.1880e-06,nan,,-8.1880e-06,nan
-4.4120e-06,-0.176,,-8.1840e-06,nan,,-8.1840e-06,nan
-4.4100e-06,-0.188,,-8.1800e-06,nan,,-8.1800e-06,nan
-4.4080e-06,-0.176,,-8.1760e-06,nan,,-8.1760e-06,nan
-4.4060e-06,-0.176,,-8.1720e-06,nan,,-8.1720e-06,nan
-4.4040e-06,-0.18,,-8.1680e-06,nan,,-8.1680e-06,nan
-4.4020e-06,-0.192,,-8.1640e-06,nan,,-8.1640e-06,nan
-4.4000e-06,-0.176,,-8.1600e-06,nan,,-8.1600e-06,nan
-4.3980e-06,-0.184,,-8.1560e-06,nan,,-8.1560e-06,nan
-4.3960e-06,-0.172,,-8.1520e-06,nan,,-8.1520e-06,nan
-4.3940e-06,-0.176,,-8.1480e-06,nan,,-8.1480e-06,nan
-4.3920e-06,-0.184,,-8.1440e-06,nan,,-8.1440e-06,nan
-4.3900e-06,-0.18,,-8.1400e-06,nan,,-8.1400e-06,nan
-4.3880e-06,-0.18,,-8.1360e-06,nan,,-8.1360e-06,nan
-4.3860e-06,-0.18,,-8.1320e-06,nan,,-8.1320e-06,nan
-4.3840e-06,-0.172,,-8.1280e-06,nan,,-8.1280e-06,nan
-4.3820e-06,-0.184,,-8.1240e-06,nan,,-8.1240e-06,nan
-4.3800e-06,-0.172,,-8.1200e-06,nan,,-8.1200e-06,nan
-4.3780e-06,-0.184,,-8.1160e-06,nan,,-8.1160e-06,nan
-4.3760e-06,-0.184,,-8.1120e-06,nan,,-8.1120e-06,nan
-4.3740e-06,-0.184,,-8.1080e-06,nan,,-8.1080e-06,nan
-4.3720e-06,-0.18,,-8.1040e-06,nan,,-8.1040e-06,nan
-4.3700e-06,-0.176,,-8.1000e-06,nan,,-8.1000e-06,nan
-4.3680e-06,-0.188,,-8.0960e-06,nan,,-8.0960e-06,nan
-4.3660e-06,-0.18,,-8.0920e-06,nan,,-8.0920e-06,nan
-4.3640e-06,-0.176,,-8.0880e-06,nan,,-8.0880e-06,nan
-4.3620e-06,-0.172,,-8.0840e-06,nan,,-8.0840e-06,nan
-4.3600e-06,-0.18,,-8.0800e-06,nan,,-8.0800e-06,nan
-4.3580e-06,-0.176,,-8.0760e-06,nan,,-8.0760e-06,nan
-4.3560e-06,-0.176,,-8.0720e-06,nan,,-8.0720e-06,nan
-4.3540e-06,-0.184,,-8.0680e-06,nan,,-8.0680e-06,nan
-4.3520e-06,-0.184,,-8.0640e-06,nan,,-8.0640e-06,nan
-4.3500e-06,-0.18,,-8.0600e-06,nan,,-8.0600e-06,nan
-4.3480e-06,-0.18,,-8.0560e-06,nan,,-8.0560e-06,nan
-4.3460e-06,-0.18,,-8.0520e-06,nan,,-8.0520e-06,nan
-4.3440e-06,-0.18,,-8.0480e-06,nan,,-8.0480e-06,nan
-4.3420e-06,-0.188,,-8.0440e-06,nan,,-8.0440e-06,nan
-4.3400e-06,-0.18,,-8.0400e-06,nan,,-8.0400e-06,nan
-4.3380e-06,-0.176,,-8.0360e-06,nan,,-8.0360e-06,nan
-4.3360e-06,-0.176,,-8.0320e-06,nan,,-8.0320e-06,nan
-4.3340e-06,-0.18,,-8.0280e-06,nan,,-8.0280e-06,nan
-4.3320e-06,-0.184,,-8.0240e-06,nan,,-8.0240e-06,nan
-4.3300e-06,-0.172,,-8.0200e-06,nan,,-8.0200e-06,nan
-4.3280e-06,-0.176,,-8.0160e-06,nan,,-8.0160e-06,nan
-4.3260e-06,-0.18,,-8.0120e-06,nan,,-8.0120e-06,nan
-4.3240e-06,-0.188,,-8.0080e-06,nan,,-8.0080e-06,nan
-4.3220e-06,-0.18,,-8.0040e-06,nan,,-8.0040e-06,nan
-4.3200e-06,-0.172,,-8.0000e-06,nan,,-8.0000e-06,nan
-4.3180e-06,-0.184,,-7.9960e-06,nan,,-7.9960e-06,nan
-4.3160e-06,-0.168,,-7.9920e-06,nan,,-7.9920e-06,nan
-4.3140e-06,-0.172,,-7.9880e-06,nan,,-7.9880e-06,nan
-4.3120e-06,-0.176,,-7.9840e-06,nan,,-7.9840e-06,nan
-4.3100e-06,-0.176,,-7.9800e-06,nan,,-7.9800e-06,nan
-4.3080e-06,-0.18,,-7.9760e-06,nan,,-7.9760e-06,nan
-4.3060e-06,-0.18,,-7.9720e-06,nan,,-7.9720e-06,nan
-4.3040e-06,-0.172,,-7.9680e-06,nan,,-7.9680e-06,nan
-4.3020e-06,-0.18,,-7.9640e-06,nan,,-7.9640e-06,nan
-4.3000e-06,-0.176,,-7.9600e-06,nan,,-7.9600e-06,nan
-4.2980e-06,-0.176,,-7.9560e-06,nan,,-7.9560e-06,nan
-4.2960e-06,-0.18,,-7.9520e-06,nan,,-7.9520e-06,nan
-4.2940e-06,-0.18,,-7.9480e-06,nan,,-7.9480e-06,nan
-4.2920e-06,-0.172,,-7.9440e-06,nan,,-7.9440e-06,nan
-4.2900e-06,-0.176,,-7.9400e-06,nan,,-7.9400e-06,nan
-4.2880e-06,-0.172,,-7.9360e-06,nan,,-7.9360e-06,nan
-4.2860e-06,-0.18,,-7.9320e-06,nan,,-7.9320e-06,nan
-4.2840e-06,-0.176,,-7.9280e-06,nan,,-7.9280e-06,nan
-4.2820e-06,-0.184,,-7.9240e-06,nan,,-7.9240e-06,nan
-4.2800e-06,-0.18,,-7.9200e-06,nan,,-7.9200e-06,nan
-4.2780e-06,-0.18,,-7.9160e-06,nan,,-7.9160e-06,nan
-4.2760e-06,-0.188,,-7.9120e-06,nan,,-7.9120e-06,nan
-4.2740e-06,-0.18,,-7.9080e-06,nan,,-7.9080e-06,nan
-4.2720e-06,-0.172,,-7.9040e-06,nan,,-7.9040e-06,nan
-4.2700e-06,-0.184,,-7.9000e-06,nan,,-7.9000e-06,nan
-4.2680e-06,-0.172,,-7.8960e-06,nan,,-7.8960e-06,nan
-4.2660e-06,-0.168,,-7.8920e-06,nan,,-7.8920e-06,nan
-4.2640e-06,-0.176,,-7.8880e-06,nan,,-7.8880e-06,nan
-4.2620e-06,-0.18,,-7.8840e-06,nan,,-7.8840e-06,nan
-4.2600e-06,-0.176,,-7.8800e-06,nan,,-7.8800e-06,nan
-4.2580e-06,-0.184,,-7.8760e-06,nan,,-7.8760e-06,nan
-4.2560e-06,-0.18,,-7.8720e-06,nan,,-7.8720e-06,nan
-4.2540e-06,-0.188,,-7.8680e-06,nan,,-7.8680e-06,nan
-4.2520e-06,-0.168,,-7.8640e-06,nan,,-7.8640e-06,nan
-4.2500e-06,-0.172,,-7.8600e-06,nan,,-7.8600e-06,nan
-4.2480e-06,-0.18,,-7.8560e-06,nan,,-7.8560e-06,nan
-4.2460e-06,-0.176,,-7.8520e-06,nan,,-7.8520e-06,nan
-4.2440e-06,-0.176,,-7.8480e-06,nan,,-7.8480e-06,nan
-4.2420e-06,-0.176,,-7.8440e-06,nan,,-7.8440e-06,nan
-4.2400e-06,-0.176,,-7.8400e-06,nan,,-7.8400e-06,nan
-4.2380e-06,-0.168,,-7.8360e-06,nan,,-7.8360e-06,nan
-4.2360e-06,-0.172,,-7.8320e-06,nan,,-7.8320e-06,nan
-4.2340e-06,-0.176,,-7.8280e-06,nan,,-7.8280e-06,nan
-4.2320e-06,-0.176,,-7.8240e-06,nan,,-7.8240e-06,nan
-4.2300e-06,-0.18,,-7.8200e-06,nan,,-7.8200e-06,nan
-4.2280e-06,-0.188,,-7.8160e-06,nan,,-7.8160e-06,nan
-4.2260e-06,-0.176,,-7.8120e-06,nan,,-7.8120e-06,nan
-4.2240e-06,-0.168,,-7.8080e-06,nan,,-7.8080e-06,nan
-4.2220e-06,-0.18,,-7.8040e-06,nan,,-7.8040e-06,nan
-4.2200e-06,-0.18,,-7.8000e-06,nan,,-7.8000e-06,nan
-4.2180e-06,-0.176,,-7.7960e-06,nan,,-7.7960e-06,nan
-4.2160e-06,-0.18,,-7.7920e-06,nan,,-7.7920e-06,nan
-4.2140e-06,-0.176,,-7.7880e-06,nan,,-7.7880e-06,nan
-4.2120e-06,-0.184,,-7.7840e-06,nan,,-7.7840e-06,nan
-4.2100e-06,-0.18,,-7.7800e-06,nan,,-7.7800e-06,nan
-4.2080e-06,-0.18,,-7.7760e-06,nan,,-7.7760e-06,nan
-4.2060e-06,-0.172,,-7.7720e-06,nan,,-7.7720e-06,nan
-4.2040e-06,-0.18,,-7.7680e-06,nan,,-7.7680e-06,nan
-4.2020e-06,-0.176,,-7.7640e-06,nan,,-7.7640e-06,nan
-4.2000e-06,-0.176,,-7.7600e-06,nan,,-7.7600e-06,nan
-4.1980e-06,-0.168,,-7.7560e-06,nan,,-7.7560e-06,nan
-4.1960e-06,-0.176,,-7.7520e-06,nan,,-7.7520e-06,nan
-4.1940e-06,-0.176,,-7.7480e-06,nan,,-7.7480e-06,nan
-4.1920e-06,-0.172,,-7.7440e-06,nan,,-7.7440e-06,nan
-4.1900e-06,-0.176,,-7.7400e-06,nan,,-7.7400e-06,nan
-4.1880e-06,-0.184,,-7.7360e-06,nan,,-7.7360e-06,nan
-4.1860e-06,-0.184,,-7.7320e-06,nan,,-7.7320e-06,nan
-4.1840e-06,-0.18,,-7.7280e-06,nan,,-7.7280e-06,nan
-4.1820e-06,-0.18,,-7.7240e-06,nan,,-7.7240e-06,nan
-4.1800e-06,-0.168,,-7.7200e-06,nan,,-7.7200e-06,nan
-4.1780e-06,-0.176,,-7.7160e-06,nan,,-7.7160e-06,nan
-4.1760e-06,-0.184,,-7.7120e-06,nan,,-7.7120e-06,nan
-4.1740e-06,-0.18,,-7.7080e-06,nan,,-7.7080e-06,nan
-4.1720e-06,-0.176,,-7.7040e-06,nan,,-7.7040e-06,nan
-4.1700e-06,-0.18,,-7.7000e-06,nan,,-7.7000e-06,nan
-4.1680e-06,-0.18,,-7.6960e-06,nan,,-7.6960e-06,nan
-4.1660e-06,-0.168,,-7.6920e-06,nan,,-7.6920e-06,nan
-4.1640e-06,-0.18,,-7.6880e-06,nan,,-7.6880e-06,nan
-4.1620e-06,-0.176,,-7.6840e-06,nan,,-7.6840e-06,nan
-4.1600e-06,-0.18,,-7.6800e-06,nan,,-7.6800e-06,nan
-4.1580e-06,-0.176,,-7.6760e-06,nan,,-7.6760e-06,nan
-4.1560e-06,-0.168,,-7.6720e-06,nan,,-7.6720e-06,nan
-4.1540e-06,-0.18,,-7.6680e-06,nan,,-7.6680e-06,nan
-4.1520e-06,-0.18,,-7.6640e-06,nan,,-7.6640e-06,nan
-4.1500e-06,-0.172,,-7.6600e-06,nan,,-7.6600e-06,nan
-4.1480e-06,-0.18,,-7.6560e-06,nan,,-7.6560e-06,nan
-4.1460e-06,-0.18,,-7.6520e-06,nan,,-7.6520e-06,nan
-4.1440e-06,-0.18,,-7.6480e-06,nan,,-7.6480e-06,nan
-4.1420e-06,-0.18,,-7.6440e-06,nan,,-7.6440e-06,nan
-4.1400e-06,-0.18,,-7.6400e-06,nan,,-7.6400e-06,nan
-4.1380e-06,-0.18,,-7.6360e-06,nan,,-7.6360e-06,nan
-4.1360e-06,-0.176,,-7.6320e-06,nan,,-7.6320e-06,nan
-4.1340e-06,-0.176,,-7.6280e-06,nan,,-7.6280e-06,nan
-4.1320e-06,-0.168,,-7.6240e-06,nan,,-7.6240e-06,nan
-4.1300e-06,-0.176,,-7.6200e-06,nan,,-7.6200e-06,nan
-4.1280e-06,-0.184,,-7.6160e-06,nan,,-7.6160e-06,nan
-4.1260e-06,-0.18,,-7.6120e-06,nan,,-7.6120e-06,nan
-4.1240e-06,-0.184,,-7.6080e-06,nan,,-7.6080e-06,nan
-4.1220e-06,-0.18,,-7.6040e-06,nan,,-7.6040e-06,nan
